route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id,wheelchair_accessible
18331,1,3086237,TO CLAYTON TC,1,65832,111494,1
18331,1,3086238,TO CLAYTON TC,1,65831,111494,1
18331,1,3086239,TO CLAYTON TC,1,65832,111494,1
18331,1,3086240,TO CLAYTON TC,1,65831,111494,1
18331,1,3086241,TO CLAYTON TC,1,65832,111494,1
18331,1,3086242,TO CLAYTON TC,1,65831,111494,1
18331,1,3086243,TO CLAYTON TC,1,65832,111494,1
18331,1,3086244,TO CLAYTON TC,1,65831,111494,1
18331,1,3086245,TO CLAYTON TC,1,65832,111494,1
18331,1,3086246,TO CLAYTON TC,1,65833,111494,1
18331,1,3086247,TO CLAYTON TC,1,65834,111494,1
18331,1,3086248,TO CLAYTON TC,1,65833,111494,1
18331,1,3086249,TO CLAYTON TC,1,65834,111494,1
18331,1,3086250,TO CLAYTON TC,1,65833,111494,1
18331,1,3086251,TO CLAYTON TC,1,65834,111494,1
18331,1,3086252,TO CLAYTON TC,1,65833,111494,1
18331,1,3086253,TO CLAYTON TC,1,65834,111494,1
18331,1,3086254,TO CLAYTON TC,1,65833,111494,1
18331,2,3086255,TO CIVIC CENTER TC,0,65832,111493,1
18331,2,3086256,TO CIVIC CENTER TC,0,65831,111493,1
18331,2,3086257,TO CIVIC CENTER TC,0,65833,111493,1
18331,2,3086258,TO CIVIC CENTER TC,0,65838,111493,1
18331,2,3086259,TO CIVIC CENTER TC,0,65837,111493,1
18331,2,3086260,TO CIVIC CENTER TC,0,65838,111493,1
18331,2,3086261,TO CIVIC CENTER TC,0,65837,111493,1
18331,2,3086262,TO CIVIC CENTER TC,0,65838,111493,1
18331,2,3086263,TO CIVIC CENTER TC,0,65837,111493,1
18331,2,3086264,TO CIVIC CENTER TC,0,65837,111493,1
18331,2,3086265,TO CIVIC CENTER TC,0,65831,111493,1
18331,2,3086266,TO CIVIC CENTER TC,0,65831,111493,1
18331,2,3086267,TO CIVIC CENTER TC,0,65831,111493,1
18331,2,3086268,TO CIVIC CENTER TC,0,65832,111493,1
18331,2,3086269,TO CIVIC CENTER TC,0,65833,111493,1
18331,2,3086270,TO CIVIC CENTER TC,0,65835,111493,1
18331,2,3086271,TO CIVIC CENTER TC,0,65834,111493,1
18331,2,3086272,TO CIVIC CENTER TC,0,65836,111493,1
18331,2,3086273,TO CIVIC CENTER TC,0,65837,111493,1
18331,2,3086274,TO CIVIC CENTER TC,0,65838,111493,1
18331,2,3086275,TO CLAYTON TC,1,65832,111494,1
18331,2,3086276,TO CLAYTON TC,1,65831,111494,1
18331,2,3086277,TO CLAYTON TC,1,65831,111494,1
18331,2,3086278,TO CLAYTON TC,1,65833,111494,1
18331,2,3086279,TO CLAYTON TC,1,65831,111494,1
18331,2,3086280,TO CLAYTON TC,1,65834,111494,1
18331,2,3086281,TO CLAYTON TC,1,65836,111494,1
18331,2,3086282,TO CLAYTON TC,1,65838,111494,1
18331,2,3086283,TO CLAYTON TC,1,65837,111494,1
18331,2,3086284,TO CLAYTON TC,1,65838,111494,1
18331,2,3086285,TO CLAYTON TC,1,65837,111494,1
18331,2,3086286,TO CLAYTON TC,1,65838,111494,1
18331,2,3086287,TO CLAYTON TC,1,65837,111494,1
18331,2,3086288,TO CLAYTON TC,1,65838,111494,1
18331,2,3086289,TO CLAYTON TC,1,65836,111494,1
18331,2,3086290,TO CLAYTON TC,1,65834,111494,1
18331,2,3086291,TO CLAYTON TC,1,65837,111494,1
18331,2,3086292,TO CLAYTON TC,1,65837,111494,1
18331,2,3086293,TO CLAYTON TC,1,65831,111494,1
18331,2,3086294,TO CLAYTON TC,1,65832,111494,1
18331,3,3086295,TO CIVIC CENTER TC,0,65832,111493,1
18331,3,3086296,TO CIVIC CENTER TC,0,65831,111493,1
18331,3,3086297,TO CIVIC CENTER TC,0,65833,111493,1
18331,3,3086298,TO CIVIC CENTER TC,0,65838,111493,1
18331,3,3086299,TO CIVIC CENTER TC,0,65837,111493,1
18331,3,3086300,TO CIVIC CENTER TC,0,65838,111493,1
18331,3,3086301,TO CIVIC CENTER TC,0,65837,111493,1
18331,3,3086302,TO CIVIC CENTER TC,0,65838,111493,1
18331,3,3086303,TO CIVIC CENTER TC,0,65837,111493,1
18331,3,3086304,TO CIVIC CENTER TC,0,65837,111493,1
18331,3,3086305,TO CIVIC CENTER TC,0,65831,111493,1
18331,3,3086306,TO CIVIC CENTER TC,0,65831,111493,1
18331,3,3086307,TO CIVIC CENTER TC,0,65831,111493,1
18331,3,3086308,TO CIVIC CENTER TC,0,65832,111493,1
18331,3,3086309,TO CIVIC CENTER TC,0,65833,111493,1
18331,3,3086310,TO CIVIC CENTER TC,0,65835,111493,1
18331,3,3086311,TO CIVIC CENTER TC,0,65834,111493,1
18331,3,3086312,TO CIVIC CENTER TC,0,65836,111493,1
18331,3,3086313,TO CIVIC CENTER TC,0,65837,111493,1
18331,3,3086314,TO CIVIC CENTER TC,0,65838,111493,1
18331,3,3086315,TO CLAYTON TC,1,65832,111494,1
18331,3,3086316,TO CLAYTON TC,1,65831,111494,1
18331,3,3086317,TO CLAYTON TC,1,65831,111494,1
18331,3,3086318,TO CLAYTON TC,1,65833,111494,1
18331,3,3086319,TO CLAYTON TC,1,65831,111494,1
18331,3,3086320,TO CLAYTON TC,1,65834,111494,1
18331,3,3086321,TO CLAYTON TC,1,65836,111494,1
18331,3,3086322,TO CLAYTON TC,1,65838,111494,1
18331,3,3086323,TO CLAYTON TC,1,65837,111494,1
18331,3,3086324,TO CLAYTON TC,1,65838,111494,1
18331,3,3086325,TO CLAYTON TC,1,65837,111494,1
18331,3,3086326,TO CLAYTON TC,1,65838,111494,1
18331,3,3086327,TO CLAYTON TC,1,65837,111494,1
18331,3,3086328,TO CLAYTON TC,1,65838,111494,1
18331,3,3086329,TO CLAYTON TC,1,65836,111494,1
18331,3,3086330,TO CLAYTON TC,1,65834,111494,1
18331,3,3086331,TO CLAYTON TC,1,65837,111494,1
18331,3,3086332,TO CLAYTON TC,1,65837,111494,1
18331,3,3086333,TO CLAYTON TC,1,65831,111494,1
18331,3,3086334,TO CLAYTON TC,1,65832,111494,1
18332,1,3086335,TO BALLAS TC VIA MO BAPTIST HOSP,0,62851,111496,1
18332,1,3086336,TO BALLAS TC VIA MO BAPTIST HOSP,0,62853,111496,1
18332,1,3086337,TO BALLAS TC VIA MO BAPTIST HOSP,0,62854,111496,1
18332,1,3086338,TO BALLAS TC VIA MO BAPTIST HOSP,0,62853,111496,1
18332,1,3086339,TO BALLAS TC VIA MO BAPTIST HOSP,0,62854,111496,1
18332,1,3086340,TO BALLAS TC VIA MO BAPTIST HOSP,0,62855,111496,1
18332,1,3086341,TO BALLAS TC VIA MO BAPTIST HOSP,0,62855,111496,1
18332,1,3086343,TO BALLAS TC VIA MO BAPTIST HOSP,0,62855,111496,1
18332,1,3086345,TO BALLAS TC VIA MO BAPTIST HOSP,0,62855,111496,1
18332,1,3086346,TO BALLAS TC VIA MO BAPTIST HOSP,0,62851,111496,1
18332,1,3086347,TO BALLAS TC VIA MO BAPTIST HOSP,0,62851,111496,1
18332,1,3086348,TO BALLAS TC VIA MO BAPTIST HOSP,0,62852,111496,1
18332,1,3086349,TO BALLAS TC VIA MO BAPTIST HOSP,0,62853,111496,1
18332,1,3086350,TO BALLAS TC VIA MO BAPTIST HOSP,0,62851,111496,1
18332,1,3086351,TO BALLAS TC VIA MO BAPTIST HOSP,0,62853,111496,1
18332,1,3086353,TO BALLAS TC VIA MO BAPTIST HOSP,0,62852,111496,1
18332,1,3086354,TO BALLAS TC VIA MO BAPTIST HOSP,0,62852,111496,1
18332,1,3086355,TO NORTH HANLEY TC,1,62853,111497,1
18332,1,3086356,TO NORTH HANLEY TC,1,62853,111497,1
18332,1,3086357,TO NORTH HANLEY TC,1,62855,111497,1
18332,1,3086359,TO NORTH HANLEY TC,1,62855,111497,1
18332,1,3086361,TO NORTH HANLEY TC,1,62855,111497,1
18332,1,3086362,TO NORTH HANLEY TC,1,62852,111497,1
18332,1,3086363,TO NORTH HANLEY TC,1,62852,111497,1
18332,1,3086364,TO NORTH HANLEY TC,1,62854,111497,1
18332,1,3086365,TO NORTH HANLEY TC,1,62852,111497,1
18332,1,3086366,TO NORTH HANLEY TC,1,62851,111497,1
18332,1,3086367,TO NORTH HANLEY TC,1,62852,111497,1
18332,1,3086368,TO NORTH HANLEY TC,1,62854,111497,1
18332,1,3086369,TO NORTH HANLEY TC,1,62853,111497,1
18332,1,3086370,TO NORTH HANLEY TC,1,62854,111497,1
18332,1,3086371,TO NORTH HANLEY TC,1,62855,111497,1
18332,1,3086372,TO NORTH HANLEY TC,1,62851,111497,1
18332,1,3086373,TO NORTH HANLEY TC,1,62851,111497,1
18332,1,3086374,TO NORTH HANLEY TC,1,62853,111497,1
18332,2,3086375,TO BALLAS TC VIA MO BAPTIST HOSP,0,62853,111496,1
18332,2,3086376,TO BALLAS TC VIA MO BAPTIST HOSP,0,62856,111496,1
18332,2,3086377,TO BALLAS TC VIA MO BAPTIST HOSP,0,62853,111496,1
18332,2,3086378,TO BALLAS TC VIA MO BAPTIST HOSP,0,62856,111496,1
18332,2,3086379,TO BALLAS TC VIA MO BAPTIST HOSP,0,62856,111496,1
18332,2,3086380,TO BALLAS TC VIA MO BAPTIST HOSP,0,62851,111496,1
18332,2,3086381,TO BALLAS TC VIA MO BAPTIST HOSP,0,62852,111496,1
18332,2,3086382,TO BALLAS TC VIA MO BAPTIST HOSP,0,62851,111496,1
18332,2,3086383,TO BALLAS TC VIA MO BAPTIST HOSP,0,62852,111496,1
18332,2,3086384,TO BALLAS TC VIA MO BAPTIST HOSP,0,62851,111496,1
18332,2,3086385,TO BALLAS TC VIA MO BAPTIST HOSP,0,62852,111496,1
18332,2,3086386,TO BALLAS TC VIA MO BAPTIST HOSP,0,62851,111496,1
18332,2,3086387,TO BALLAS TC VIA MO BAPTIST HOSP,0,62856,111496,1
18332,2,3086388,TO BALLAS TC VIA MO BAPTIST HOSP,0,62852,111496,1
18332,2,3086389,TO BALLAS TC VIA MO BAPTIST HOSP,0,62851,111496,1
18332,2,3086390,TO BALLAS TC VIA MO BAPTIST HOSP,0,62853,111496,1
18332,2,3086391,TO BALLAS TC VIA MO BAPTIST HOSP,0,62854,111496,1
18332,2,3086392,TO BALLAS TC VIA MO BAPTIST HOSP,0,62853,111496,1
18332,2,3086393,TO NORTH HANLEY TC,1,62853,111497,1
18332,2,3086394,TO NORTH HANLEY TC,1,62855,111497,1
18332,2,3086395,TO NORTH HANLEY TC,1,62853,111497,1
18332,2,3086396,TO NORTH HANLEY TC,1,62851,111497,1
18332,2,3086397,TO NORTH HANLEY TC,1,62852,111497,1
18332,2,3086398,TO NORTH HANLEY TC,1,62851,111497,1
18332,2,3086399,TO NORTH HANLEY TC,1,62852,111497,1
18332,2,3086400,TO NORTH HANLEY TC,1,62851,111497,1
18332,2,3086401,TO NORTH HANLEY TC,1,62853,111497,1
18332,2,3086402,TO NORTH HANLEY TC,1,62854,111497,1
18332,2,3086403,TO NORTH HANLEY TC,1,62856,111497,1
18332,2,3086404,TO NORTH HANLEY TC,1,62853,111497,1
18332,2,3086405,TO NORTH HANLEY TC,1,62856,111497,1
18332,2,3086406,TO NORTH HANLEY TC,1,62856,111497,1
18332,2,3086407,TO NORTH HANLEY TC,1,62856,111497,1
18332,2,3086408,TO NORTH HANLEY TC,1,62852,111497,1
18332,2,3086409,TO NORTH HANLEY TC,1,62851,111497,1
18332,2,3086410,TO NORTH HANLEY TC,1,62852,111497,1
18332,3,3086411,TO BALLAS TC VIA MO BAPTIST HOSP,0,62854,111496,1
18332,3,3086413,TO BALLAS TC VIA MO BAPTIST HOSP,0,62854,111496,1
18332,3,3086415,TO BALLAS TC VIA MO BAPTIST HOSP,0,62854,111496,1
18332,3,3086416,TO BALLAS TC VIA MO BAPTIST HOSP,0,62854,111496,1
18332,3,3086417,TO BALLAS TC VIA MO BAPTIST HOSP,0,62851,111496,1
18332,3,3086419,TO BALLAS TC VIA MO BAPTIST HOSP,0,62851,111496,1
18332,3,3086421,TO BALLAS TC VIA MO BAPTIST HOSP,0,62851,111496,1
18332,3,3086423,TO BALLAS TC VIA MO BAPTIST HOSP,0,62851,111496,1
18332,3,3086425,TO BALLAS TC VIA MO BAPTIST HOSP,0,62851,111496,1
18332,3,3086427,TO BALLAS TC VIA MO BAPTIST HOSP,0,62852,111496,1
18332,3,3086430,TO NORTH HANLEY TC,1,62853,111497,1
18332,3,3086432,TO NORTH HANLEY TC,1,62851,111497,1
18332,3,3086434,TO NORTH HANLEY TC,1,62851,111497,1
18332,3,3086436,TO NORTH HANLEY TC,1,62851,111497,1
18332,3,3086438,TO NORTH HANLEY TC,1,62852,111497,1
18332,3,3086439,TO NORTH HANLEY TC,1,62854,111497,1
18332,3,3086441,TO NORTH HANLEY TC,1,62854,111497,1
18332,3,3086442,TO NORTH HANLEY TC,1,62854,111497,1
18332,3,3086443,TO NORTH HANLEY TC,1,62854,111497,1
18332,3,3086445,TO NORTH HANLEY TC,1,62851,111497,1
18333,1,3086447,HAZELWOOD,0,65875,111500,1
18333,1,3086448,HAZELWOOD,0,65871,111500,1
18333,1,3086449,HAZELWOOD,0,65871,111500,1
18333,1,3086450,HAZELWOOD,0,65872,111500,1
18333,1,3086451,HAZELWOOD,0,65877,111498,1
18333,1,3086452,HAZELWOOD,0,65877,111499,1
18333,1,3086453,HAZELWOOD,0,65877,111499,1
18333,1,3086454,HAZELWOOD,0,65877,111499,1
18333,1,3086455,HAZELWOOD,0,65877,111499,1
18333,1,3086456,HAZELWOOD,0,65877,111499,1
18333,1,3086457,HAZELWOOD,0,65875,111500,1
18333,1,3086458,HAZELWOOD,0,65876,111500,1
18333,1,3086459,HAZELWOOD,0,65871,111500,1
18333,1,3086460,HAZELWOOD,0,65871,111499,1
18333,1,3086461,HAZELWOOD,0,65871,111499,1
18333,1,3086462,HAZELWOOD,0,65871,111499,1
18333,1,3086463,HAZELWOOD,0,65871,111499,1
18333,1,3086464,HAZELWOOD,0,65871,111499,1
18333,1,3086465,HAZELWOOD,0,65871,111499,1
18333,1,3086466,HAZELWOOD,0,65872,111500,1
18333,1,3086467,HAZELWOOD,0,65873,111500,1
18333,1,3086468,HAZELWOOD,0,65871,111500,1
18333,1,3086469,HAZELWOOD,0,65877,111498,1
18333,1,3086470,HAZELWOOD,0,65874,111500,1
18333,2,3090160,HAZELWOOD,0,65291,111499,1
18333,2,3090161,HAZELWOOD,0,65291,111499,1
18333,2,3090162,HAZELWOOD,0,65291,111499,1
18333,2,3090163,HAZELWOOD,0,65291,111499,1
18333,2,3090164,HAZELWOOD,0,65292,111499,1
18333,2,3090165,HAZELWOOD,0,65292,111499,1
18333,2,3090166,HAZELWOOD,0,65293,111499,1
18333,2,3090167,HAZELWOOD,0,65293,111499,1
18333,2,3090168,HAZELWOOD,0,65293,111499,1
18333,2,3090169,HAZELWOOD,0,65293,111499,1
18333,3,3090132,HAZELWOOD,0,65291,111499,1
18333,3,3090133,HAZELWOOD,0,65291,111499,1
18333,3,3090134,HAZELWOOD,0,65291,111499,1
18333,3,3090135,HAZELWOOD,0,65291,111499,1
18333,3,3090136,HAZELWOOD,0,65292,111499,1
18333,3,3090137,HAZELWOOD,0,65292,111499,1
18333,3,3090138,HAZELWOOD,0,65293,111499,1
18333,3,3090139,HAZELWOOD,0,65293,111499,1
18333,3,3090140,HAZELWOOD,0,65293,111499,1
18333,3,3090141,HAZELWOOD,0,65293,111499,1
18334,1,3086509,MAIN ST STATE ST - TO 5TH & MO VIA FAIRVIEW HGTS STA,0,69109,111502,1
18334,1,3086510,MAIN ST STATE ST - TO 5TH & MO VIA FAIRVIEW HGTS STA,0,69111,111502,1
18334,1,3086511,MAIN ST STATE ST - TO 5TH & MO VIA FAIRVIEW HGTS STA,0,69110,111502,1
18334,1,3086512,MAIN ST STATE ST - TO 5TH & MO VIA FAIRVIEW HGTS STA,0,69108,111502,1
18334,1,3086513,MAIN ST STATE ST - TO 5TH & MO VIA FAIRVIEW HGTS STA,0,69109,111502,1
18334,1,3086514,MAIN ST STATE ST - TO 5TH & MO VIA FAIRVIEW HGTS STA,0,69111,111502,1
18334,1,3086515,MAIN ST STATE ST - TO 5TH & MO VIA FAIRVIEW HGTS STA,0,69110,111502,1
18334,1,3086516,MAIN ST STATE ST - TO 5TH & MO VIA FAIRVIEW HGTS STA,0,69108,111502,1
18334,1,3086517,MAIN ST STATE ST - TO 5TH & MO VIA FAIRVIEW HGTS STA,0,69109,111502,1
18334,1,3086518,MAIN ST STATE ST - TO 5TH & MO VIA FAIRVIEW HGTS STA,0,69111,111502,1
18334,1,3086519,MAIN ST STATE ST - TO 5TH & MO VIA FAIRVIEW HGTS STA,0,69110,111502,1
18334,1,3086520,MAIN ST STATE ST - TO 5TH & MO VIA FAIRVIEW HGTS STA,0,69108,111502,1
18334,1,3086521,MAIN ST STATE ST - TO 5TH & MO,0,69103,111501,1
18334,1,3086522,MAIN ST STATE ST - TO 5TH & MO VIA FAIRVIEW HGTS STA,0,69102,111502,1
18334,1,3086523,MAIN ST STATE ST - TO 5TH & MO VIA FAIRVIEW HGTS STA,0,69105,111502,1
18334,1,3086524,MAIN ST STATE ST - TO 5TH & MO VIA FAIRVIEW HGTS STA,0,69101,111502,1
18334,1,3086525,MAIN ST STATE ST - TO 5TH & MO VIA FAIRVIEW HGTS STA,0,69106,111502,1
18334,1,3086526,MAIN ST STATE ST - TO 5TH & MO VIA FAIRVIEW HGTS STA,0,69104,111502,1
18334,1,3086527,MAIN ST STATE ST - TO 5TH & MO VIA FAIRVIEW HGTS STA,0,69107,111502,1
18334,1,3086528,MAIN ST STATE ST - TO 5TH & MO VIA FAIRVIEW HGTS STA,0,69103,111502,1
18334,1,3086529,MAIN ST STATE ST - TO 5TH & MO VIA FAIRVIEW HGTS STA,0,69102,111502,1
18334,1,3086530,MAIN ST STATE ST - TO 5TH & MO VIA FAIRVIEW HGTS STA,0,69105,111502,1
18334,1,3086531,MAIN ST STATE ST - TO 5TH & MO VIA FAIRVIEW HGTS STA,0,69101,111502,1
18334,1,3086532,MAIN ST STATE ST - TO 5TH & MO VIA FAIRVIEW HGTS STA,0,69106,111502,1
18334,1,3086533,MAIN ST STATE ST - TO 5TH & MO VIA FAIRVIEW HGTS STA,0,69104,111502,1
18334,1,3086534,MAIN ST STATE ST - TO 5TH & MO VIA FAIRVIEW HGTS STA,0,69107,111502,1
18334,1,3086535,MAIN ST STATE ST - TO 5TH & MO VIA FAIRVIEW HGTS STA,0,69103,111502,1
18334,1,3086536,MAIN ST STATE ST - TO 5TH & MO VIA FAIRVIEW HGTS STA,0,69102,111502,1
18334,1,3086537,MAIN ST STATE ST - TO 5TH & MO VIA FAIRVIEW HGTS STA,0,69105,111502,1
18334,1,3086538,MAIN ST STATE ST - TO 5TH & MO VIA FAIRVIEW HGTS STA,0,69101,111502,1
18334,1,3086539,MAIN ST STATE ST - TO 5TH & MO VIA FAIRVIEW HGTS STA,0,69106,111502,1
18334,1,3086540,MAIN ST STATE ST - TO 5TH & MO VIA FAIRVIEW HGTS STA,0,69104,111502,1
18334,1,3086541,MAIN ST STATE ST - TO 5TH & MO VIA FAIRVIEW HGTS STA,0,69107,111502,1
18334,1,3086542,MAIN ST STATE ST - TO 5TH & MO VIA FAIRVIEW HGTS STA,0,69103,111502,1
18334,1,3086543,MAIN ST STATE ST - TO 5TH & MO VIA FAIRVIEW HGTS STA,0,69102,111502,1
18334,1,3086544,MAIN ST STATE ST - TO 5TH & MO VIA FAIRVIEW HGTS STA,0,69105,111502,1
18334,1,3086545,MAIN ST STATE ST - TO 5TH & MO VIA FAIRVIEW HGTS STA,0,69101,111502,1
18334,1,3086546,MAIN ST STATE ST - TO 5TH & MO VIA FAIRVIEW HGTS STA,0,69106,111502,1
18334,1,3086547,MAIN ST STATE ST - TO 5TH & MO VIA FAIRVIEW HGTS STA,0,69104,111502,1
18334,1,3086548,MAIN ST STATE ST - TO 5TH & MO VIA FAIRVIEW HGTS STA,0,69107,111502,1
18334,1,3086549,MAIN ST STATE ST - TO 5TH & MO VIA FAIRVIEW HGTS STA,0,69103,111502,1
18334,1,3086550,MAIN ST STATE ST - TO 5TH & MO VIA FAIRVIEW HGTS STA,0,69102,111502,1
18334,1,3086551,MAIN ST STATE ST - TO 5TH & MO VIA FAIRVIEW HGTS STA,0,69105,111502,1
18334,1,3086552,MAIN ST STATE ST - TO 5TH & MO VIA FAIRVIEW HGTS STA,0,69101,111502,1
18334,1,3086553,MAIN ST STATE ST - TO 5TH & MO VIA FAIRVIEW HGTS STA,0,69106,111502,1
18334,1,3086554,MAIN ST STATE ST - TO 5TH & MO VIA FAIRVIEW HGTS STA,0,69104,111502,1
18334,1,3086555,MAIN ST STATE ST - TO 5TH & MO VIA FAIRVIEW HGTS STA,0,69107,111502,1
18334,1,3086556,MAIN ST STATE ST - TO 5TH & MO VIA FAIRVIEW HGTS STA,0,69103,111502,1
18334,1,3086557,MAIN ST STATE ST - TO 5TH & MO VIA FAIRVIEW HGTS STA,0,69102,111502,1
18334,1,3086558,MAIN ST STATE ST - TO 5TH & MO VIA FAIRVIEW HGTS STA,0,69105,111502,1
18334,1,3086559,MAIN ST STATE ST - TO 5TH & MO VIA FAIRVIEW HGTS STA,0,69101,111502,1
18334,1,3086560,MAIN ST STATE ST - TO 5TH & MO VIA FAIRVIEW HGTS STA,0,69106,111502,1
18334,1,3086561,MAIN ST STATE ST - TO 5TH & MO VIA FAIRVIEW HGTS STA,0,69107,111502,1
18334,1,3086562,MAIN ST STATE ST - TO 5TH & MO VIA FAIRVIEW HGTS STA,0,69110,111502,1
18334,1,3086563,MAIN ST STATE ST - TO 5TH & MO VIA FAIRVIEW HGTS STA,0,69108,111502,1
18334,1,3086564,MAIN ST STATE ST - TO BELLEVILLE STA VIA FAIRVIEW HGTS STA,1,69103,111505,1
18334,1,3086565,MAIN ST STATE ST - TO BELLEVILLE STA VIA FAIRVIEW HGTS STA,1,69105,111505,1
18334,1,3086566,MAIN ST STATE ST - TO BELLEVILLE STA VIA FAIRVIEW HGTS STA,1,69101,111505,1
18334,1,3086567,MAIN ST STATE ST - TO BELLEVILLE STA VIA FAIRVIEW HGTS STA,1,69110,111505,1
18334,1,3086568,MAIN ST STATE ST - TO BELLEVILLE STA VIA FAIRVIEW HGTS STA,1,69108,111505,1
18334,1,3086569,MAIN ST STATE ST - TO BELLEVILLE STA VIA FAIRVIEW HGTS STA,1,69109,111505,1
18334,1,3086570,MAIN ST STATE ST - TO BELLEVILLE STA VIA FAIRVIEW HGTS STA,1,69111,111505,1
18334,1,3086571,MAIN ST STATE ST - TO BELLEVILLE STA VIA FAIRVIEW HGTS STA,1,69110,111505,1
18334,1,3086572,MAIN ST STATE ST - TO BELLEVILLE STA VIA FAIRVIEW HGTS STA,1,69108,111505,1
18334,1,3086573,MAIN ST STATE ST - TO BELLEVILLE STA VIA FAIRVIEW HGTS STA,1,69109,111505,1
18334,1,3086574,MAIN ST STATE ST - TO BELLEVILLE STA VIA FAIRVIEW HGTS STA,1,69111,111505,1
18334,1,3086575,MAIN ST STATE ST - TO BELLEVILLE STA VIA FAIRVIEW HGTS STA,1,69110,111505,1
18334,1,3086576,MAIN ST STATE ST - TO BELLEVILLE STA VIA FAIRVIEW HGTS STA,1,69108,111505,1
18334,1,3086577,MAIN ST STATE ST - TO BELLEVILLE STA VIA FAIRVIEW HGTS STA,1,69109,111505,1
18334,1,3086578,MAIN ST STATE ST - TO BELLEVILLE STA VIA FAIRVIEW HGTS STA,1,69111,111505,1
18334,1,3086579,MAIN ST STATE ST - TO FAIRVIEW HGTS STA ONLY,1,69110,111503,1
18334,1,3086580,MAIN ST STATE ST - TO BELLEVILLE STA VIA FAIRVIEW HGTS STA,1,69111,111505,1
18334,1,3086581,MAIN ST STATE ST - TO BELLEVILLE STA VIA FAIRVIEW HGTS STA,1,69104,111505,1
18334,1,3086582,MAIN ST STATE ST - TO BELLEVILLE STA VIA FAIRVIEW HGTS STA,1,69106,111505,1
18334,1,3086583,MAIN ST STATE ST - TO BELLEVILLE STA VIA FAIRVIEW HGTS STA,1,69104,111505,1
18334,1,3086584,MAIN ST STATE ST - TO BELLEVILLE STA VIA FAIRVIEW HGTS STA,1,69107,111505,1
18334,1,3086585,MAIN ST STATE ST - TO BELLEVILLE STA VIA FAIRVIEW HGTS STA,1,69103,111505,1
18334,1,3086586,MAIN ST STATE ST - TO BELLEVILLE STA VIA FAIRVIEW HGTS STA,1,69102,111505,1
18334,1,3086587,MAIN ST STATE ST - TO BELLEVILLE STA VIA FAIRVIEW HGTS STA,1,69105,111505,1
18334,1,3086588,MAIN ST STATE ST - TO BELLEVILLE STA VIA FAIRVIEW HGTS STA,1,69101,111505,1
18334,1,3086589,MAIN ST STATE ST - TO BELLEVILLE STA VIA FAIRVIEW HGTS STA,1,69106,111505,1
18334,1,3086590,MAIN ST STATE ST - TO BELLEVILLE STA VIA FAIRVIEW HGTS STA,1,69104,111505,1
18334,1,3086591,MAIN ST STATE ST - TO BELLEVILLE STA VIA FAIRVIEW HGTS STA,1,69107,111505,1
18334,1,3086592,MAIN ST STATE ST - TO BELLEVILLE STA VIA FAIRVIEW HGTS STA,1,69103,111505,1
18334,1,3086593,MAIN ST STATE ST - TO BELLEVILLE STA VIA FAIRVIEW HGTS STA,1,69102,111505,1
18334,1,3086594,MAIN ST STATE ST - TO BELLEVILLE STA VIA FAIRVIEW HGTS STA,1,69105,111505,1
18334,1,3086595,MAIN ST STATE ST - TO BELLEVILLE STA VIA FAIRVIEW HGTS STA,1,69101,111505,1
18334,1,3086596,MAIN ST STATE ST - TO BELLEVILLE STA VIA FAIRVIEW HGTS STA,1,69106,111505,1
18334,1,3086597,MAIN ST STATE ST - TO BELLEVILLE STA VIA FAIRVIEW HGTS STA,1,69104,111505,1
18334,1,3086598,MAIN ST STATE ST - TO BELLEVILLE STA VIA FAIRVIEW HGTS STA,1,69107,111505,1
18334,1,3086599,MAIN ST STATE ST - TO BELLEVILLE STA VIA FAIRVIEW HGTS STA,1,69103,111505,1
18334,1,3086600,MAIN ST STATE ST - TO BELLEVILLE STA VIA FAIRVIEW HGTS STA,1,69102,111505,1
18334,1,3086601,MAIN ST STATE ST - TO BELLEVILLE STA VIA FAIRVIEW HGTS STA,1,69105,111505,1
18334,1,3086602,MAIN ST STATE ST - TO BELLEVILLE STA VIA FAIRVIEW HGTS STA,1,69101,111505,1
18334,1,3086603,MAIN ST STATE ST - TO BELLEVILLE STA VIA FAIRVIEW HGTS STA,1,69106,111505,1
18334,1,3086604,MAIN ST STATE ST - TO BELLEVILLE STA VIA FAIRVIEW HGTS STA,1,69104,111505,1
18334,1,3086605,MAIN ST STATE ST - TO BELLEVILLE STA VIA FAIRVIEW HGTS STA,1,69107,111505,1
18334,1,3086606,MAIN ST STATE ST - TO BELLEVILLE STA VIA FAIRVIEW HGTS STA,1,69103,111505,1
18334,1,3086607,MAIN ST STATE ST - TO BELLEVILLE STA VIA FAIRVIEW HGTS STA,1,69102,111505,1
18334,1,3086608,MAIN ST STATE ST - TO BELLEVILLE STA VIA FAIRVIEW HGTS STA,1,69105,111505,1
18334,1,3086609,MAIN ST STATE ST - TO BELLEVILLE STA VIA FAIRVIEW HGTS STA,1,69101,111505,1
18334,1,3086610,MAIN ST STATE ST - TO BELLEVILLE STA VIA FAIRVIEW HGTS STA,1,69106,111505,1
18334,1,3086611,MAIN ST STATE ST - TO BELLEVILLE STA VIA FAIRVIEW HGTS STA,1,69104,111505,1
18334,1,3086612,MAIN ST STATE ST - TO BELLEVILLE STA VIA FAIRVIEW HGTS STA,1,69107,111505,1
